CS,DEM,SL,AMP,AMT,AME,NDVI,NL,POP,GDP
54.03 ,2759.15 ,20.00 ,925.2562256,9.743403117,900.4166667,7320.088729,0,0.144408052,218.6980667
65.19 ,2445.90 ,26.07 ,917.6771037,11.73125013,964.75,7817.5804,0.024005877,0.42060853,218.602562
59.01 ,2308.56 ,25.10 ,908.6583455,12.35590235,990.1666667,7706.847249,0,0.3565573,228.9933891
76.20 ,2738.54 ,25.14 ,934.0770874,10.51093769,930.4375,7882.236206,0,0.161634763,201.5018794
66.74 ,2197.56 ,30.17 ,894.7479248,13.98906199,1005.520833,7670.885052,0,0.430914412,202.4281718
44.10 ,1532.18 ,27.01 ,821.0520833,17.43107605,1160.791667,7361.353178,0,0.59087952,219.8349075
52.79 ,1459.00 ,18.23 ,778.7541504,19.51805623,1328.020833,6585.677389,0.025354298,0.219923839,1147.174601
62.74 ,1434.93 ,16.76 ,781.7937419,19.60520871,1353.020833,6766.376072,0.318433921,0.354245434,1244.562846
68.04 ,1688.51 ,20.23 ,798.4166463,18.31059011,1291.333333,7016.700352,0.034436588,0.533732623,1169.634583
60.62 ,1507.65 ,22.06 ,791.8083496,19.32343801,1314.270833,6833.307931,0.056924996,7.558633327,1233.799408
45.30 ,1287.49 ,14.21 ,786.3646037,20.63958422,1357.75,6410.693406,2.97499009,8.934626897,1777.192179
30.28 ,1253.34 ,12.67 ,786.1999919,20.64461772,1380.3125,6029.144578,6.168317993,35.19835154,2439.606812
49.65 ,1543.81 ,16.05 ,811.6854045,19.06145795,1333.666667,6502.555637,0.479400729,8.654226621,4790.562785
30.32 ,1601.34 ,12.39 ,824.12087,19.02795092,1309.395833,5808.393427,0.187767138,4.642576694,1415.371389
29.82 ,1133.91 ,11.20 ,788.8646037,21.29374949,1392.416667,5195.83829,1.191176653,7.441058954,1175.781047
57.13 ,1370.31 ,12.17 ,802.5937703,20.07586797,1356.291667,6275.218629,0.044937228,0.562417845,248.6859805
37.44 ,1360.56 ,11.24 ,804.7874756,19.78767331,1367.458333,6599.462114,0.670157572,1.370434662,278.9750977
78.09 ,1663.07 ,20.02 ,848.1104126,17.47447904,1213,7586.29458,0,0.323076725,224.7825445
74.96 ,2099.59 ,15.41 ,891.5166829,15.09791692,1108.666667,7135.992462,0,0.376829326,232.5329234
77.38 ,2199.88 ,17.20 ,912.7958374,14.42690976,1071.9375,7774.740875,0,0.262999892,197.7278035
75.57 ,1976.93 ,13.78 ,920.8687744,15.35434024,1100.541667,7467.976303,0,0.298208197,200.2281659
70.12 ,1878.57 ,17.21 ,916.1166789,15.90416718,1114.333333,7409.540072,0,0.505408923,204.2841212
66.53 ,1930.17 ,18.73 ,916.3687541,15.5402778,1104.020833,7292.391599,0.011910511,1.12254864,218.4791336
63.49 ,1837.86 ,10.29 ,912.9583537,16.20711835,1140.166667,6686.970954,0.006811148,1.59499224,235.513106
58.80 ,1874.85 ,9.85 ,913.3270874,16.2109375,1200.479167,6915.436184,0,1.016248206,227.954024
43.26 ,1776.45 ,7.11 ,911.9478963,16.50225703,1204.3125,7053.788437,0,1.472812176,243.5723241
73.81 ,1916.08 ,12.87 ,921.2083333,15.83142408,1153.104167,7066.356713,0,0.785389264,204.663058
76.96 ,1980.94 ,13.75 ,922.4208171,15.4477431,1134.4375,7122.937701,0,0.63124605,198.6363678
53.33 ,1773.97 ,6.47 ,909.1417033,16.33871492,1184.666667,6956.072946,0,1.373693387,227.8379517
46.25 ,1804.38 ,7.50 ,905.5041707,16.0913194,1167.5625,7058.754199,0.043802083,1.746343215,227.2016716
70.77 ,2054.23 ,13.27 ,915.8979289,14.9243056,1121.125,7385.802363,0,0.780498326,209.3669459
76.30 ,2169.03 ,11.74 ,920.0833333,14.359375,1084.8125,7487.148265,0,0.373291264,205.5029755
68.35 ,2089.24 ,17.18 ,919.6958618,14.60572942,1087.895833,7470.43624,0,0.378904025,216.0856247
51.12 ,1875.71 ,22.84 ,890.1707967,15.77152761,1125.416667,7254.687037,0.014730267,1.093613704,221.8704262
61.51 ,2265.98 ,19.97 ,899.8208211,13.63906256,1073.166667,7349.691164,0,0.762763321,214.8670184
61.14 ,2608.38 ,15.98 ,910.8979492,11.07517338,960.9583333,7466.320484,0.024901109,0.392261734,221.8946978
49.74 ,2757.63 ,20.78 ,926.40625,10.02256966,914.7291667,7255.207021,0,0.441401809,223.4002635
42.98 ,2498.04 ,17.26 ,914.9166667,11.26232624,960.1666667,7280.010458,0,1.1404983,238.3502337
37.85 ,2817.91 ,21.95 ,926.7041626,10.00468795,925.25,6691.98326,0.084194501,1.047233562,246.1617902
44.64 ,2601.89 ,24.82 ,925.0437419,11.25607649,941.125,7401.954058,0,0.748588761,240.1957486
72.23 ,2378.52 ,28.60 ,913.3582967,12.56041686,1010.770833,8217.091582,0,0.457601349,204.4703458
63.31 ,2228.44 ,29.87 ,904.46875,13.41979218,996.75,8012.54717,0,0.353650103,212.7993851
41.43 ,1633.73 ,26.33 ,841.0062052,16.69687398,1126.020833,7530.904875,0.006171875,0.419770807,220.0579847
55.08 ,1265.44 ,17.82 ,773.9375203,20.8045133,1377.041667,6471.586994,0.007786458,0.057762221,1597.76296
59.39 ,1453.84 ,19.83 ,781.4708455,19.71250025,1334.5625,6589.273407,0,0.080737658,1077.61967
58.88 ,1458.11 ,17.08 ,784.2291667,19.65972265,1332.395833,6502.942563,0.011800328,0.29839016,1191.143585
51.55 ,1254.83 ,14.75 ,782.7854207,20.68333371,1378.6875,6149.802005,0.725000878,1.157026927,1442.454447
49.70 ,1533.81 ,21.43 ,797.9604289,19.33385468,1317.916667,6212.33324,0.563838224,3.389577548,1333.554728
38.54 ,1262.72 ,19.83 ,793.5062459,20.78211721,1360.958333,5736.305934,7.707324028,12.56983598,2231.913228
24.89 ,1157.85 ,14.32 ,791.7645874,21.32152685,1391.729167,4920.777206,16.30819511,21.52132607,11752.54622
47.00 ,1256.25 ,13.88 ,795.5687256,20.64201419,1364.020833,6001.564527,7.557869315,47.10210164,9933.59373
54.14 ,1428.78 ,15.08 ,810.6396077,19.45520782,1346.979167,6377.457723,1.171235457,12.22964923,7845.71816
45.29 ,1466.31 ,15.37 ,823.4604492,19.16423607,1298.041667,6256.2716,0.288456758,7.788960934,1312.825419
31.03 ,1062.55 ,8.76 ,787.5145671,21.56423632,1418.458333,5436.136124,1.515632423,4.396793127,759.993042
55.41 ,1214.09 ,9.62 ,796.0708008,20.75052134,1391.5625,6435.895698,0.181938211,0.539593875,257.8380432
39.38 ,1313.25 ,9.93 ,806.6645304,20.17378426,1386.416667,6486.023009,0.070200119,0.883745849,270.9266815
66.93 ,1599.73 ,16.12 ,846.3770752,18.19913165,1287.6875,7232.424195,0.005989583,0.364067862,234.6442515
66.67 ,1867.41 ,14.49 ,889.2437744,16.19583352,1159.3125,7089.229502,0.013236997,0.408561736,231.2979355
73.28 ,2210.03 ,14.87 ,910.5666707,14.34114552,1086.333333,7468.518514,0.04744792,0.294225196,204.3234914
68.89 ,1967.87 ,15.91 ,925.4645793,15.48090267,1118.375,7388.63431,0,0.328460465,204.6677297
67.97 ,2018.72 ,18.41 ,928.8563029,15.31440957,1118.583333,7667.96838,0,0.386844466,213.2667821
68.30 ,1952.63 ,18.31 ,933.6583252,15.54739571,1114.791667,7626.943336,0,1.218419751,216.9087652
43.36 ,1833.34 ,7.79 ,932.2687581,16.05815951,1136.166667,6880.577863,0.043098956,2.703715404,259.5851237
57.09 ,1898.77 ,11.57 ,929.4625041,15.95468775,1156.229167,7099.544237,0,0.796918333,236.9391925
55.86 ,1861.11 ,14.10 ,932.8458659,16.11684036,1170.458333,6746.717696,0,1.024395227,224.6987661
61.16 ,1894.56 ,9.72 ,932.1291504,15.87048658,1156.5,6760.50043,0.029140624,1.116170526,215.5163244
51.86 ,1843.31 ,6.80 ,931.2854207,16.08663209,1171.791667,6452.223698,0.070625002,1.165584366,235.9694316
62.75 ,1880.77 ,10.75 ,928.4874674,15.9255209,1187.541667,6656.819775,0,1.182822069,207.5092748
48.45 ,1919.74 ,10.76 ,920.2895915,15.73697948,1170.770833,6831.153892,0.011354166,1.996331056,230.8397319
68.02 ,1954.06 ,13.35 ,915.4666748,15.35086791,1142.666667,7401.217028,0,0.932586094,222.5207062
75.05 ,2094.64 ,14.53 ,918.5521037,14.71736113,1096.9375,7885.427083,0,0.492932558,205.404864
66.71 ,2004.03 ,16.51 ,923.8104248,14.99930573,1095.541667,7570.951408,0,0.626271725,221.8241653
59.39 ,2029.10 ,22.49 ,917.4895833,14.95277754,1104.541667,7531.478866,0.028828127,0.601365179,219.9997444
52.20 ,2287.43 ,21.66 ,908.7145589,13.35763899,1062.270833,7325.44962,0,0.483191669,223.5338643
57.97 ,2379.03 ,18.02 ,902.4416911,12.27864583,990.2291667,7649.393727,0,0.914376378,215.5032679
58.81 ,2601.88 ,19.33 ,910.5895793,11.01666641,951.8958333,7878.05152,0,0.557984312,213.5421969
43.95 ,2210.57 ,19.29 ,902.510437,12.73316002,997.5625,7905.662201,0,1.425714294,247.7705523
64.42 ,2716.52 ,22.42 ,926.9083252,10.38836797,944.9375,7279.245857,0,0.754598061,213.1052806
40.42 ,2459.63 ,26.85 ,919.7458089,12.34392357,969.7083333,7214.634255,0,0.977587998,252.4109942
54.89 ,1776.53 ,30.88 ,857.0583089,15.55920124,1115.270833,7796.15162,0,0.788338065,238.8263397
67.62 ,1933.22 ,29.38 ,864.7166545,15.12552071,1093.104167,7368.77178,0,0.410631667,205.0976868
53.03 ,1734.76 ,25.85 ,845.5291748,16.67361005,1122.583333,7205.230049,0,0.476905008,212.8476168
30.48 ,1157.60 ,12.52 ,778.1291707,21.12048594,1397.5,5886.036478,1.442466885,0.671229452,2303.218506
34.27 ,1192.39 ,14.63 ,781.572937,21.05798658,1381.604167,5666.915236,1.094212254,17.79296939,1996.887614
29.87 ,1151.96 ,12.69 ,785.5249837,21.32916578,1405.770833,5363.629185,3.419372002,5.800577799,2157.221537
30.14 ,1177.69 ,15.84 ,786.7479248,21.20572917,1401.333333,5061.378518,5.162864685,3.162372271,3864.072205
25.24 ,1281.83 ,17.54 ,791.3271077,20.82760302,1389.083333,5416.197266,5.117880185,10.22792149,5055.68571
35.28 ,1332.03 ,18.53 ,797.4562378,20.73888842,1379.4375,6175.933752,7.012954394,8.136445204,10550.30005
24.53 ,1182.69 ,12.28 ,801.2395833,21.23541768,1396.75,5136.910633,7.50645717,39.23525111,14511.08529
41.19 ,1155.60 ,12.29 ,801.2000122,21.04548645,1392,4966.198556,2.673685551,6.195905526,9105.493978
43.74 ,1177.78 ,15.08 ,792.2103882,20.77378464,1379.375,6161.629709,0.73583894,2.594292363,1244.815867
32.56 ,1212.37 ,12.05 ,800.0603841,20.89322917,1395.854167,6214.253991,0.3841969,0.651426971,293.3560321
62.96 ,1296.74 ,14.61 ,808.6166585,20.46284739,1393.229167,6494.375323,0,0.253778835,256.9075521
56.77 ,1368.72 ,12.37 ,823.9249878,19.8774306,1383.166667,6249.786967,0.183651944,2.048650185,278.1952985
63.28 ,1618.93 ,14.46 ,862.2000326,18.12378502,1295.916667,6934.242444,0.151645246,0.832456648,252.8933614
70.32 ,1967.80 ,17.60 ,895.7562663,16.06406275,1175.4375,6865.456552,0.041276043,0.322172642,231.2126172
64.54 ,2104.51 ,12.39 ,914.6875,14.90173594,1115.5,7036.744679,0.067343747,0.434763034,222.0636826
69.95 ,2114.24 ,17.83 ,926.4625041,14.70312468,1118.875,7598.897379,0,0.290226688,205.7391586
71.64 ,2194.26 ,17.11 ,938.0145874,14.2758681,1078.666667,7962.539502,0,0.36114942,212.5841764
71.73 ,2068.41 ,18.52 ,943.9187622,14.8310763,1081.5,7920.259642,0,0.62091436,205.437055
45.59 ,1848.32 ,10.08 ,946.5603841,15.85000038,1127.791667,7272.678325,0.030689528,1.735715111,256.4034983
42.51 ,1792.68 ,6.92 ,946.1937866,16.26979129,1168.604167,7012.800097,0.303124597,2.603781621,261.6079496
56.97 ,1967.27 ,14.81 ,945.7458903,15.49600665,1154.291667,6956.478061,0,0.760851542,234.2628835
73.27 ,2163.79 ,10.94 ,935.4707845,14.52656237,1114.5,7464.582646,0,0.749434332,198.4561106
64.08 ,2035.19 ,13.93 ,945.1145833,15.11805534,1147.9375,6876.479688,0,0.672718962,209.7796427
74.11 ,2240.43 ,12.14 ,937.4916382,14.15607675,1122.5625,7249.927,0,0.618037105,207.6200981
75.39 ,2230.11 ,14.69 ,935.0208333,14.08784739,1101.1875,7469.118642,0,0.738255501,212.3662338
64.16 ,1879.62 ,13.28 ,926.0500285,15.66927052,1145.041667,7292.551453,0,0.942776124,210.8963
57.06 ,1792.64 ,13.30 ,910.9583333,16.00468795,1152.9375,7218.718756,0.142942717,2.276913484,239.2267151
51.10 ,1874.23 ,15.54 ,911.1688029,15.52152793,1131.5625,7059.551812,5.547549854,8.555378596,282.3964742
48.34 ,1907.65 ,16.53 ,911.7833455,15.32152748,1137.354167,7387.026783,0.391979178,1.429930766,243.3034757
48.53 ,2571.88 ,14.73 ,930.1958211,11.75746536,1002.166667,7551.600774,0,0.384797722,233.7891604
63.17 ,2713.37 ,18.78 ,931.9000244,10.60920143,925.2083333,7628.355981,0,0.279223611,209.2597148
63.59 ,2220.62 ,20.09 ,907.7395833,12.80138906,996.5208333,7984.21999,0,0.727716208,214.9309387
40.62 ,2030.68 ,14.27 ,892.1229248,14.11510404,1048.1875,7927.611024,0,2.123530269,249.6137899
53.70 ,2239.39 ,19.01 ,901.6999715,13.19201406,1040.375,7607.763013,0.266686579,1.706093073,256.7364222
58.42 ,2379.88 ,27.32 ,912.9145711,12.86388842,1001.5,7191.402705,0,0.929700236,226.7096761
60.35 ,2195.97 ,29.77 ,889.4125163,13.65086842,1060.895833,7576.710863,0,0.707108279,233.3230057
68.25 ,2455.34 ,28.95 ,904.7666829,12.80416648,1002.895833,7452.90538,0,0.362035612,214.0792287
64.47 ,1736.58 ,28.82 ,859.2520955,16.45295143,1110.854167,7022.226873,0,0.58819598,206.0070063
32.42 ,1373.18 ,13.63 ,788.3083496,20.10902786,1381.145833,6216.05598,1.00364395,0.571552386,3230.641541
33.78 ,1556.34 ,18.66 ,796.1416423,19.35607656,1355.708333,6631.227429,0.069175669,1.33675909,2864.493815
42.74 ,1637.94 ,23.20 ,803.03125,18.89375051,1297.25,7026.564965,1.119860162,1.460879683,2851.129639
47.01 ,1562.69 ,22.70 ,810.3187256,19.20746549,1332.395833,6915.10113,0.744689922,1.160547614,2600.64384
71.99 ,2140.93 ,23.77 ,835.0500081,16.44461886,1218.416667,7543.458364,0,41.14737956,1894.069275
71.88 ,2040.14 ,24.25 ,853.8979492,16.60503515,1200.875,7662.201745,0,0.581515243,5583.555888
43.42 ,1585.65 ,20.59 ,843.7166545,18.89322917,1287.791667,5987.396121,0.591828831,1.56189239,8476.873942
35.30 ,1421.18 ,18.56 ,829.9083455,19.67742984,1333.0625,5956.182995,0.761183058,0.7030255,8859.403239
53.69 ,1271.80 ,19.96 ,806.5999959,20.45486069,1372.416667,6322.224471,0.067352665,0.734582384,4405.071569
59.35 ,1277.00 ,12.06 ,806.6770426,20.42013931,1379.229167,6903.194254,0,0.608805646,244.5756251
73.06 ,1419.21 ,13.16 ,825.2499797,19.59531275,1358.291667,7073.130307,0,0.458328972,226.9977264
66.05 ,1615.70 ,14.23 ,852.3750407,18.5258681,1300.270833,7287.887576,0.055026039,1.391364853,246.9669647
46.58 ,1636.15 ,15.62 ,870.6000163,17.95659637,1287.666667,6283.456103,0.264091549,1.189184368,266.2609609
66.15 ,2370.39 ,21.49 ,909.8125,13.77777799,1119.791667,7229.591516,0.016249999,0.672353685,218.9307404
67.34 ,2296.66 ,15.47 ,924.0750122,13.73385461,1079.458333,7521.124578,0,0.61441503,216.9784902
60.22 ,2264.56 ,14.42 ,926.9729207,13.76232656,1072.458333,7532.985243,0,0.355235785,231.5260251
73.35 ,2240.62 ,16.37 ,939.9833171,13.90312481,1060.208333,8055.046677,0,0.336907278,230.0671641
68.29 ,2143.34 ,17.48 ,951.7270915,14.3581597,1067.0625,7530.584808,0,1.116670748,216.1045965
45.23 ,1917.75 ,11.15 ,960.8645833,15.50225703,1123.166667,7316.416882,0.177022278,7.293622017,282.8238182
33.62 ,1795.13 ,4.32 ,961.3562419,16.17621549,1173.291667,6690.830158,1.886839089,17.94221369,326.0824992
61.15 ,1908.64 ,11.28 ,955.8416748,15.55364609,1162.4375,7123.194283,0.07231771,1.464256366,226.491094
73.51 ,2042.41 ,15.46 ,953.9041951,14.89461772,1125.291667,7564.638537,0,1.061313609,206.1011403
67.02 ,2272.85 ,12.07 ,944.6854248,13.66111151,1082.083333,7403.961765,0,0.703807751,216.701299
66.74 ,2377.27 ,13.54 ,937.4166667,13.11614609,1040.229167,7643.553527,0,0.461138745,214.9828974
66.85 ,2132.09 ,14.73 ,944.6333008,14.43680573,1086.854167,7183.831257,0,0.516681214,208.0359192
73.09 ,2062.67 ,15.04 ,936.3374837,14.8564237,1113.125,7663.818475,0,0.615856926,212.0956535
67.89 ,1959.98 ,14.62 ,929.1562907,15.26093801,1123.5,7586.549381,0.016484375,2.598052263,222.7106883
41.12 ,1776.13 ,12.72 ,911.5999959,16.09826342,1151.145833,6766.123293,1.821294417,11.245869,298.9409243
59.47 ,1905.22 ,18.24 ,909.6979167,15.53506947,1146.625,7132.407918,0.09403646,1.478155931,221.6001523
56.96 ,2251.82 ,21.54 ,919.7729085,13.1376737,1061.520833,7528.189421,0,0.534205914,218.4976476
47.03 ,2694.35 ,17.56 ,928.2708333,10.31388887,928.1458333,7370.743126,0,0.435828745,220.0140889
62.63 ,2445.99 ,20.26 ,922.1708374,11.49774297,947.1875,7708.055986,0,0.885820766,224.536822
64.86 ,2007.28 ,16.18 ,901.770813,14.47881953,1067.5,8022.002676,0,1.435751359,213.5486399
48.79 ,1941.52 ,17.17 ,886.78125,14.98246511,1103.875,7622.45081,0.038424822,2.550163984,242.6412201
76.84 ,2295.17 ,28.56 ,905.6500041,13.14809036,1045.979167,7184.17981,0,1.375439644,211.5281169
74.40 ,2749.13 ,21.42 ,924.2416992,10.65937487,947.7708333,7166.500499,0.01287246,0.480246464,205.9452744
70.47 ,2480.90 ,26.45 ,912.6666667,12.20659701,964.5208333,7008.424326,0,0.338436017,211.9939423
71.73 ,1482.28 ,29.41 ,847.9312744,17.24374898,1111.958333,6948.350689,0,1.304967562,210.104749
53.89 ,1857.75 ,19.77 ,832.0416463,16.76319377,1207.666667,7056.48516,0,0.232234279,1601.145732
31.16 ,1313.78 ,10.27 ,801.4708252,19.35833295,1298.8125,6694.676503,0.106548876,0.793020427,1343.134989
38.11 ,1391.07 ,12.20 ,802.5937297,19.4032987,1344.270833,6980.351251,0,0.390650153,1222.01414
69.70 ,1977.00 ,22.15 ,844.6583455,15.71197891,1166.520833,8052.596227,0,1.5921369,1029.978719
75.37 ,2385.43 ,23.96 ,881.4229126,13.64097214,1031.541667,8104.201613,0,0.039938738,959.00236
65.54 ,1905.10 ,22.77 ,879.2312826,16.44722239,1133,7487.119048,0,0.077430682,3917.07782
75.00 ,1599.06 ,22.19 ,850.1916707,18.39565913,1237.8125,7514.787457,0,0.080348714,3057.523071
61.82 ,1322.55 ,22.26 ,818.5771077,20.08645757,1326.270833,7087.915032,0,1.023336907,2114.175791
49.85 ,1191.26 ,14.57 ,810.5062459,20.46111107,1380.833333,6579.089926,1.706828793,6.94263045,304.9025955
78.80 ,1664.90 ,19.39 ,849.27712,18.10607656,1267.229167,7831.112594,0,0.685879648,227.2100334
77.67 ,1694.90 ,17.84 ,866.9750163,17.51024246,1189.6875,7883.861647,0.107213537,0.503521681,217.9308548
58.88 ,1717.26 ,15.61 ,882.2916667,17.20624924,1210.354167,7408.255209,0,0.533866813,244.6410624
64.01 ,2319.93 ,19.24 ,908.5083211,13.76006985,1095.770833,6998.227524,0.118725152,0.729660789,215.5572141
73.22 ,2385.38 ,22.10 ,927.0937703,13.20295143,1043.75,7988.066143,0,0.471804231,227.1575305
73.18 ,1799.35 ,20.29 ,935.5582886,15.81180573,1116.541667,8005.096117,0,0.29707551,332.6183332
74.34 ,2342.68 ,19.88 ,938.7875163,13.5847222,1062.3125,8038.559594,0,0.232621556,287.5948067
68.09 ,2339.24 ,19.45 ,952.6707967,13.23784733,1027.541667,7790.62195,0,0.41456002,210.6868261
32.94 ,2072.24 ,16.82 ,968.8979289,14.72065957,1101.354167,6970.83771,0.155029292,3.168750127,281.4387614
32.08 ,1855.33 ,8.05 ,975.4333496,15.78993066,1166.979167,6684.825692,1.59502086,10.00533295,327.4854304
59.61 ,1995.33 ,13.04 ,957.90212,15.1118056,1145.770833,7225.498992,0,0.962741812,218.3642921
69.07 ,2118.02 ,11.94 ,952.3208211,14.46493053,1109.1875,7641.793663,0,0.721079926,209.2605502
63.14 ,2117.25 ,17.98 ,956.5187378,14.1039931,1081.333333,7613.0088,0,0.596477489,218.0210444
58.33 ,2388.90 ,13.77 ,947.5125326,12.99496555,1034.895833,7500.531912,0,0.486659517,225.8353221
67.12 ,2197.20 ,14.65 ,954.6875,14.00954882,1065.166667,7520.035873,0,0.692624867,216.2560488
71.52 ,2110.89 ,14.97 ,949.7750244,14.43888887,1083.979167,7621.190231,0,0.6158035,214.656503
71.08 ,1944.34 ,14.65 ,944.7041423,15.28802077,1124.875,7366.576724,0,1.038174669,216.401652
68.06 ,1952.72 ,17.07 ,932.4895833,15.1916666,1134.895833,7374.748008,0,1.120378455,215.9989319
62.34 ,2307.14 ,21.42 ,925.8541667,13.44409688,1068.958333,7731.264816,0,0.637264132,214.6291746
65.27 ,2377.38 ,18.89 ,923.8208618,12.40572898,999.9791667,7906.251738,0,0.594989876,213.9878642
60.71 ,2500.34 ,18.46 ,919.8083496,11.17604129,951.5,7753.771126,0,0.841794113,230.8469276
65.63 ,2715.01 ,19.25 ,917.6187337,9.981597265,899.4166667,7362.231877,0,0.646972676,213.1496264
66.33 ,2184.19 ,18.70 ,916.3854167,13.42621549,1019.708333,7648.032563,0,1.247063716,213.7311312
66.20 ,1982.01 ,14.65 ,900.87913,14.34149297,1082.354167,7713.176692,0.005633141,2.239279509,227.1376597
67.18 ,2607.04 ,19.60 ,931.8062541,10.98003451,968.5416667,7775.303352,0,0.993003666,219.4371185
51.58 ,2413.62 ,25.58 ,925.8103841,11.66197904,946.4166667,7365.192606,0,0.575069507,235.0518417
65.94 ,1911.97 ,29.37 ,889.0479126,14.81041622,1028.395833,7615.518386,0,0.905376355,213.0238571
39.90 ,1626.34 ,14.03 ,823.5229085,17.56770833,1203.770833,7203.240284,0,0.24618044,1133.909383
33.05 ,1393.56 ,8.88 ,809.9166463,19.10190964,1311.520833,6893.926907,0.038010103,0.427916209,1257.34965
54.72 ,1664.32 ,14.26 ,827.1125081,18.07725652,1301.395833,7337.519436,0,0.17182375,1090.559489
68.34 ,2036.40 ,18.17 ,851.6895955,15.61510404,1161.041667,8070.680937,0,0.084929826,986.3824361
69.84 ,2183.30 ,20.69 ,873.6728923,14.53854148,1058.979167,8193.114072,0,0.062653203,419.9076792
62.87 ,1623.69 ,15.50 ,849.3291626,17.64513906,1156.354167,7364.446629,0,0.039198982,1058.407633
70.17 ,1461.41 ,20.19 ,833.28125,18.95225652,1233.770833,7234.933378,0,0.048345959,841.2890218
62.72 ,1269.47 ,19.39 ,820.6416829,20.02083333,1311,7343.009258,0,0.288168907,288.7247162
56.13 ,1233.88 ,20.30 ,820.2249756,20.0260404,1331.104167,6970.618401,0.73528554,3.423486153,270.1967456
78.61 ,1577.38 ,23.10 ,849.9020996,17.99600665,1188.895833,8255.506696,0,0.606951942,220.3196348
82.14 ,1501.71 ,22.87 ,856.1541545,18.00312424,1165.8125,8354.871601,0,0.110776844,250.0043996
62.83 ,1755.14 ,15.27 ,888.7979329,16.85902786,1160.791667,7368.817424,0.235346615,0.384381523,277.2135696
69.18 ,2171.59 ,21.30 ,912.3521118,14.39201387,1091.791667,7382.299368,0.100557782,0.600502372,264.835139
75.73 ,2148.62 ,25.11 ,929.0728556,14.61024284,1067.333333,7940.852149,0.005442709,0.441655556,255.342453
58.05 ,1497.47 ,15.72 ,901.7145793,17.35381889,1135.854167,7647.847219,0,0.422575494,355.8773969
70.40 ,1958.13 ,23.66 ,936.9708455,15.53368028,1098.6875,7973.753208,0,0.26394851,324.5877355
59.31 ,2544.97 ,20.84 ,944.6208293,12.16892338,1002.958333,7820.999046,0,0.260747313,267.1132113
56.05 ,2245.04 ,20.66 ,968.7937622,13.55520852,1031.395833,8020.495637,0,0.885780195,221.5794767
46.28 ,2007.66 ,12.73 ,975.9937744,15.02118079,1138.041667,7637.867579,0.178177316,2.346348564,258.7962621
