CS,ELE,SL,AMP,AMT,AME,NDVI,NL,POP,GDP,DTW,DTG,DTH,DTC
264.75 ,3137.39 ,12.28 ,878.40 ,8.62 ,897.06 ,0.62 ,0.00 ,0.12 ,5.54 ,24288.88 ,18624.42 ,1979.22 ,7725.97 
264.75 ,1633.25 ,33.54 ,889.88 ,17.35 ,1118.75 ,0.62 ,0.00 ,1.24 ,40.23 ,4217.52 ,11164.56 ,3702.36 ,4017.15 
264.75 ,3351.75 ,24.68 ,901.87 ,6.63 ,852.49 ,0.68 ,0.00 ,0.04 ,6.11 ,17527.34 ,21450.58 ,15193.67 ,7650.33 
264.75 ,1507.92 ,27.39 ,824.84 ,18.18 ,1282.74 ,0.53 ,0.00 ,0.02 ,360.89 ,3462.65 ,16297.54 ,3412.59 ,5481.25 
257.38 ,2512.21 ,5.24 ,859.25 ,12.66 ,1074.22 ,0.00 ,0.00 ,0.25 ,4.94 ,23198.38 ,21416.48 ,15797.77 ,945.55 
214.77 ,3621.75 ,5.60 ,883.44 ,5.68 ,837.04 ,0.62 ,0.00 ,0.11 ,5.84 ,7332.63 ,42953.55 ,31670.93 ,6583.88 
264.75 ,1741.02 ,16.24 ,863.24 ,15.22 ,1105.68 ,0.66 ,0.00 ,0.45 ,32.06 ,6813.09 ,21604.07 ,12631.61 ,7773.30 
264.75 ,1644.75 ,14.50 ,847.47 ,18.55 ,1201.51 ,0.59 ,0.00 ,0.08 ,246.74 ,6299.80 ,8358.68 ,6441.08 ,6158.53 
214.76 ,2223.50 ,25.04 ,941.78 ,12.41 ,993.25 ,0.65 ,0.00 ,0.18 ,6.38 ,3160.30 ,44352.31 ,22159.59 ,17219.97 
197.84 ,2850.50 ,18.56 ,931.10 ,9.78 ,933.47 ,0.60 ,0.00 ,0.24 ,6.90 ,13770.53 ,27309.48 ,20249.63 ,22235.72 
175.54 ,3144.50 ,21.60 ,902.11 ,7.72 ,836.91 ,0.57 ,0.00 ,0.12 ,6.42 ,12572.49 ,14075.78 ,13826.33 ,13524.33 
264.75 ,3275.25 ,24.99 ,928.07 ,6.87 ,845.38 ,0.55 ,0.00 ,0.02 ,5.92 ,16699.93 ,38374.57 ,25614.60 ,33704.71 
175.54 ,2899.50 ,31.83 ,916.25 ,9.12 ,1003.89 ,0.50 ,0.00 ,0.24 ,5.70 ,18362.12 ,35478.28 ,26271.80 ,33091.20 
167.47 ,2594.50 ,11.13 ,889.75 ,11.27 ,1065.21 ,0.42 ,0.00 ,0.43 ,7.15 ,17493.07 ,20691.24 ,7808.17 ,19552.17 
214.77 ,2622.50 ,17.23 ,897.56 ,10.29 ,1005.44 ,0.47 ,0.00 ,0.46 ,6.41 ,8629.46 ,10398.44 ,9938.18 ,9721.50 
239.76 ,2152.00 ,22.31 ,914.86 ,15.65 ,1034.85 ,0.59 ,0.00 ,0.70 ,42.49 ,4107.01 ,17130.89 ,3326.79 ,5550.45 
195.15 ,2493.75 ,27.74 ,882.30 ,11.89 ,1074.82 ,0.52 ,0.00 ,0.14 ,6.37 ,25034.13 ,31656.40 ,4062.94 ,6820.37 
175.54 ,2727.25 ,8.61 ,879.65 ,11.81 ,1052.73 ,0.52 ,0.00 ,0.18 ,5.95 ,26535.02 ,32689.56 ,1734.21 ,8140.49 
214.77 ,2029.50 ,28.59 ,915.86 ,13.16 ,1064.88 ,0.61 ,0.00 ,0.15 ,151.93 ,3050.00 ,33219.39 ,10851.15 ,7563.56 
264.75 ,1362.00 ,33.45 ,883.69 ,16.66 ,1115.19 ,0.59 ,0.00 ,0.19 ,33.81 ,606.22 ,32561.75 ,24576.97 ,2772.63 
264.75 ,2283.75 ,32.98 ,900.27 ,14.16 ,1126.45 ,0.65 ,0.00 ,0.09 ,338.23 ,15690.36 ,15040.86 ,14750.85 ,3777.23 
175.54 ,2612.50 ,7.87 ,911.50 ,11.64 ,996.60 ,0.47 ,0.00 ,0.27 ,33.12 ,26419.45 ,41450.30 ,24456.24 ,2123.09 
264.75 ,2542.50 ,28.41 ,884.71 ,13.49 ,1021.12 ,0.53 ,0.00 ,0.04 ,417.47 ,8791.33 ,13491.76 ,3950.00 ,11953.56 
264.75 ,2100.74 ,25.67 ,840.54 ,14.73 ,1051.67 ,0.58 ,0.00 ,0.40 ,360.36 ,5189.89 ,21265.55 ,7163.27 ,10174.55 
214.77 ,2328.75 ,28.56 ,946.65 ,12.44 ,959.66 ,0.63 ,0.00 ,0.38 ,8.03 ,5952.10 ,34961.80 ,6449.81 ,11406.47 
264.75 ,2625.00 ,17.90 ,918.39 ,13.37 ,998.31 ,0.63 ,0.00 ,0.08 ,34.70 ,5860.67 ,33031.31 ,30000.13 ,3575.96 
189.77 ,2153.25 ,19.96 ,967.71 ,13.59 ,991.80 ,0.57 ,0.00 ,0.34 ,36.37 ,11765.52 ,23337.68 ,11292.81 ,3726.59 
264.75 ,1714.25 ,16.11 ,863.89 ,17.56 ,1184.41 ,0.65 ,0.00 ,0.23 ,35.77 ,8511.61 ,40794.95 ,39539.19 ,1366.57 
167.47 ,1333.75 ,5.24 ,829.99 ,18.94 ,1314.84 ,0.50 ,0.00 ,0.31 ,437.76 ,7950.00 ,7143.35 ,6751.85 ,2969.45 
164.78 ,1032.25 ,14.17 ,814.26 ,20.97 ,1356.25 ,0.39 ,0.00 ,0.88 ,570.94 ,150.00 ,9707.08 ,25.00 ,357.13 
167.47 ,1807.00 ,5.48 ,831.26 ,16.43 ,1106.04 ,0.56 ,0.00 ,0.32 ,425.84 ,4357.46 ,25527.00 ,750.00 ,8451.48 
164.78 ,2438.25 ,1.29 ,886.04 ,12.03 ,1128.58 ,0.45 ,0.00 ,0.62 ,8.58 ,5252.38 ,11319.34 ,764.93 ,6373.97 
172.45 ,1794.55 ,5.40 ,778.65 ,17.39 ,1273.90 ,0.36 ,0.00 ,1.02 ,54.70 ,10667.92 ,29638.70 ,15433.08 ,3413.67 
264.75 ,2092.25 ,26.10 ,916.58 ,13.20 ,1055.59 ,0.60 ,0.00 ,0.45 ,35.98 ,7288.86 ,16108.00 ,6050.00 ,7284.74 
264.75 ,2607.25 ,27.28 ,954.07 ,12.30 ,975.43 ,0.65 ,0.00 ,0.14 ,6.98 ,10253.17 ,32590.30 ,5602.45 ,25111.10 
214.77 ,2824.25 ,27.17 ,867.65 ,9.93 ,1028.72 ,0.51 ,0.00 ,0.14 ,6.60 ,13261.50 ,37328.38 ,24204.29 ,4425.78 
264.75 ,2037.00 ,12.42 ,911.96 ,15.02 ,1106.02 ,0.68 ,0.00 ,0.23 ,39.41 ,27219.98 ,33258.50 ,29357.24 ,1550.00 
264.75 ,2622.00 ,8.46 ,899.06 ,11.02 ,1084.81 ,0.50 ,0.00 ,0.32 ,6.15 ,5517.93 ,20102.92 ,14311.10 ,17129.73 
164.78 ,2701.75 ,13.18 ,926.73 ,9.91 ,941.09 ,0.64 ,0.00 ,0.07 ,26.62 ,6037.18 ,27891.35 ,8081.31 ,13256.98 
239.76 ,1617.00 ,16.40 ,864.99 ,16.29 ,1138.15 ,0.68 ,0.00 ,0.46 ,33.67 ,5661.05 ,35347.24 ,31031.40 ,2695.83 
264.75 ,2702.25 ,27.92 ,893.20 ,10.86 ,1031.87 ,0.59 ,0.00 ,0.16 ,7.02 ,16471.41 ,25654.00 ,10666.18 ,11709.29 
260.76 ,1656.68 ,25.75 ,814.93 ,18.58 ,1265.79 ,0.00 ,0.00 ,0.06 ,241.58 ,5310.64 ,16466.26 ,2689.40 ,8274.64 
175.54 ,3558.25 ,32.26 ,947.35 ,5.28 ,815.79 ,0.47 ,0.00 ,0.05 ,5.94 ,15374.25 ,40907.30 ,26662.10 ,28439.54 
164.78 ,2361.50 ,1.65 ,882.43 ,12.29 ,1152.48 ,0.39 ,0.00 ,2.36 ,8.15 ,7995.47 ,10776.25 ,9730.75 ,10254.15 
264.75 ,3547.25 ,22.25 ,892.70 ,5.43 ,842.09 ,0.57 ,0.00 ,0.02 ,4.87 ,15983.98 ,30630.17 ,16475.66 ,8202.90 
264.75 ,2925.50 ,19.95 ,927.51 ,9.32 ,881.16 ,0.70 ,0.00 ,0.02 ,5.98 ,7812.01 ,45829.33 ,12658.10 ,20013.18 
167.47 ,1104.25 ,5.94 ,808.66 ,20.54 ,1359.40 ,0.42 ,0.00 ,0.35 ,52.33 ,1961.50 ,9750.26 ,1867.49 ,1835.08 
264.75 ,1938.50 ,19.41 ,817.00 ,16.01 ,1064.28 ,0.57 ,0.00 ,0.42 ,429.90 ,1757.13 ,24534.21 ,7251.72 ,8232.10 
175.54 ,2404.75 ,42.83 ,909.60 ,13.67 ,1041.41 ,0.60 ,0.00 ,0.42 ,33.83 ,15673.15 ,45498.65 ,41175.81 ,5750.00 
264.75 ,2984.50 ,25.99 ,963.68 ,8.80 ,888.09 ,0.52 ,0.00 ,0.11 ,13.96 ,20942.16 ,23024.50 ,6771.08 ,21179.88 
167.47 ,2361.25 ,7.10 ,880.82 ,12.43 ,1149.71 ,0.35 ,0.00 ,1.04 ,7.17 ,6436.42 ,11051.13 ,2593.74 ,9267.55 
164.78 ,1727.25 ,1.49 ,948.30 ,15.47 ,1118.42 ,0.58 ,0.00 ,1.89 ,36.31 ,11183.36 ,23971.81 ,211.97 ,7794.07 
264.75 ,2320.25 ,17.78 ,932.61 ,11.86 ,1007.63 ,0.64 ,0.00 ,0.31 ,6.51 ,16467.16 ,36443.48 ,1627.11 ,23231.61 
264.75 ,1779.75 ,13.17 ,886.40 ,15.75 ,1092.61 ,0.62 ,0.00 ,0.06 ,34.79 ,13710.12 ,15133.65 ,15101.90 ,7763.21 
264.75 ,2549.50 ,4.96 ,875.54 ,11.53 ,1102.60 ,0.46 ,0.00 ,0.53 ,5.93 ,15212.74 ,19496.86 ,2351.06 ,17930.07 
167.47 ,2585.75 ,7.25 ,873.15 ,11.02 ,1057.58 ,0.38 ,0.00 ,0.53 ,6.22 ,21778.60 ,28073.61 ,5894.70 ,3650.68 
264.75 ,2199.75 ,12.82 ,932.33 ,14.51 ,1051.27 ,0.64 ,0.00 ,0.40 ,34.72 ,4962.61 ,41369.64 ,14220.67 ,1061.84 
239.76 ,1511.75 ,14.87 ,930.21 ,16.01 ,1106.38 ,0.68 ,0.00 ,0.85 ,27.15 ,15537.94 ,32986.78 ,16999.04 ,11560.60 
264.75 ,2273.00 ,33.11 ,911.23 ,12.95 ,1066.82 ,0.57 ,0.00 ,0.14 ,33.07 ,21119.84 ,38263.92 ,34738.27 ,6618.72 
264.75 ,3153.25 ,26.00 ,947.52 ,8.21 ,811.82 ,0.56 ,0.00 ,0.03 ,33.57 ,6482.86 ,28506.97 ,13220.72 ,8128.19 
242.45 ,2523.00 ,32.26 ,896.80 ,11.56 ,1006.05 ,0.64 ,0.00 ,0.14 ,2.26 ,11059.27 ,23987.65 ,2351.06 ,2620.59 
175.54 ,2804.25 ,6.30 ,880.20 ,9.59 ,987.75 ,0.36 ,0.00 ,0.22 ,5.88 ,19225.18 ,24374.73 ,10102.85 ,22891.65 
170.16 ,1989.50 ,31.06 ,953.57 ,14.05 ,1097.52 ,0.63 ,0.00 ,0.21 ,8.11 ,7849.04 ,33943.00 ,3166.62 ,21122.68 
264.75 ,3573.50 ,22.29 ,920.40 ,5.00 ,832.83 ,0.50 ,0.00 ,0.05 ,5.81 ,14000.80 ,34701.69 ,28355.38 ,33881.08 
264.75 ,3450.50 ,12.87 ,867.98 ,6.11 ,844.39 ,0.70 ,0.00 ,0.09 ,4.44 ,4819.49 ,46739.79 ,33836.78 ,4174.63 
264.75 ,3102.25 ,11.82 ,903.12 ,8.46 ,950.42 ,0.54 ,0.00 ,0.22 ,5.64 ,14384.28 ,26983.84 ,9730.75 ,15643.13 
264.75 ,2110.30 ,27.63 ,892.99 ,14.22 ,1078.02 ,0.00 ,0.00 ,0.27 ,33.86 ,5931.23 ,31267.10 ,33604.93 ,8354.36 
264.75 ,3425.00 ,32.94 ,964.91 ,7.24 ,817.60 ,0.49 ,0.00 ,0.08 ,6.82 ,15270.48 ,23835.43 ,4720.96 ,18969.12 
264.75 ,2459.00 ,25.62 ,900.97 ,12.48 ,1049.94 ,0.66 ,0.00 ,0.14 ,39.50 ,7591.28 ,34753.81 ,34026.28 ,10308.61 
197.84 ,3110.50 ,28.25 ,960.73 ,7.75 ,890.69 ,0.48 ,0.00 ,0.40 ,6.97 ,13884.79 ,17836.13 ,3290.52 ,14580.38 
164.78 ,1281.50 ,26.05 ,848.16 ,18.82 ,1199.29 ,0.50 ,0.00 ,2.05 ,36.69 ,13349.44 ,36257.79 ,31169.34 ,550.00 
264.75 ,1791.50 ,17.10 ,941.14 ,15.28 ,1105.78 ,0.70 ,0.00 ,0.16 ,34.51 ,4497.50 ,14541.24 ,7652.94 ,3956.32 
264.75 ,2079.75 ,24.28 ,919.41 ,13.85 ,1090.27 ,0.56 ,0.00 ,0.45 ,41.74 ,18674.25 ,41377.86 ,33435.42 ,2363.79 
264.75 ,2947.50 ,29.85 ,928.32 ,8.94 ,895.46 ,0.57 ,0.00 ,0.19 ,6.53 ,12472.67 ,37951.65 ,4648.39 ,19982.68 
264.75 ,1817.50 ,11.36 ,952.79 ,15.17 ,1095.57 ,0.57 ,0.00 ,0.35 ,35.36 ,12141.36 ,22401.95 ,13476.92 ,25.00 
239.76 ,2323.25 ,14.22 ,915.86 ,12.83 ,1048.08 ,0.58 ,0.00 ,0.97 ,36.19 ,9041.43 ,16045.79 ,6876.59 ,5354.20 
264.75 ,2293.75 ,14.48 ,881.28 ,13.96 ,1050.79 ,0.62 ,0.00 ,0.34 ,37.43 ,6223.14 ,24996.55 ,4739.99 ,8106.02 
264.75 ,1545.75 ,38.63 ,934.89 ,15.91 ,1111.83 ,0.60 ,0.00 ,0.19 ,27.36 ,2150.00 ,18174.91 ,19616.51 ,12188.01 
214.77 ,1929.00 ,27.06 ,910.74 ,16.07 ,1097.36 ,0.59 ,0.00 ,0.15 ,39.39 ,5131.03 ,21463.17 ,19191.86 ,3296.59 
214.77 ,1861.00 ,29.28 ,935.94 ,14.91 ,1104.34 ,0.66 ,0.00 ,0.29 ,42.44 ,3753.33 ,36141.39 ,2303.80 ,5661.05 
175.54 ,2623.75 ,23.91 ,960.95 ,8.79 ,905.00 ,0.56 ,0.00 ,0.12 ,6.79 ,15555.95 ,21357.14 ,85.36 ,17499.36 
175.54 ,2415.75 ,4.47 ,888.21 ,12.16 ,1143.86 ,0.32 ,0.00 ,1.67 ,6.32 ,4871.09 ,7491.83 ,5256.19 ,5528.79 
189.77 ,1963.50 ,21.05 ,934.31 ,14.30 ,1054.91 ,0.58 ,0.00 ,0.27 ,41.11 ,15953.92 ,41882.30 ,30171.63 ,4986.73 
264.75 ,3115.50 ,27.50 ,869.22 ,7.91 ,997.12 ,0.51 ,0.00 ,0.19 ,5.03 ,16015.85 ,38845.95 ,21952.85 ,1850.00 
172.85 ,1997.25 ,22.56 ,959.18 ,14.15 ,1048.39 ,0.53 ,0.00 ,0.17 ,7.73 ,7676.43 ,30553.68 ,8557.31 ,24814.26 
175.54 ,1457.25 ,32.51 ,939.04 ,15.94 ,1132.39 ,0.65 ,0.00 ,0.24 ,31.90 ,1519.05 ,18404.55 ,19468.63 ,11896.53 
220.15 ,1722.75 ,37.83 ,934.37 ,16.70 ,1127.22 ,0.59 ,0.00 ,0.25 ,7.49 ,2051.22 ,27639.24 ,10946.57 ,21228.93 
264.75 ,3279.50 ,16.08 ,924.32 ,6.30 ,903.72 ,0.59 ,0.00 ,0.06 ,6.43 ,17551.28 ,32743.36 ,20625.41 ,29594.38 
175.54 ,2549.00 ,2.79 ,876.68 ,11.48 ,1101.37 ,0.46 ,0.00 ,0.58 ,5.92 ,16965.48 ,22318.77 ,931.40 ,20199.20 
175.54 ,2901.25 ,6.45 ,911.50 ,9.39 ,951.36 ,0.46 ,0.00 ,0.35 ,35.55 ,27334.73 ,40390.68 ,20426.64 ,10930.12 
264.75 ,1383.50 ,24.85 ,894.80 ,17.96 ,1108.53 ,0.58 ,0.00 ,0.50 ,35.52 ,1142.39 ,38134.60 ,10542.65 ,384.08 
264.75 ,3089.25 ,28.45 ,906.51 ,8.64 ,951.48 ,0.54 ,0.00 ,0.41 ,6.18 ,4229.36 ,6174.75 ,6198.99 ,5729.53 
175.54 ,2947.00 ,19.37 ,914.04 ,8.49 ,953.25 ,0.39 ,0.00 ,0.24 ,7.86 ,8539.76 ,20399.20 ,1259.96 ,14554.29 
164.78 ,2525.75 ,1.07 ,908.70 ,11.08 ,1069.67 ,0.36 ,0.00 ,0.36 ,8.72 ,18697.79 ,27168.50 ,15589.34 ,24282.25 
264.75 ,2855.00 ,26.12 ,886.75 ,10.42 ,1015.95 ,0.60 ,0.00 ,0.14 ,2.12 ,3112.47 ,10630.50 ,3535.89 ,3559.14 
214.76 ,1660.25 ,18.80 ,945.77 ,14.46 ,1079.64 ,0.60 ,0.00 ,0.45 ,8.17 ,3645.20 ,41273.81 ,1351.85 ,11563.20 
167.47 ,2159.25 ,20.53 ,930.51 ,12.13 ,1051.61 ,0.59 ,0.00 ,0.36 ,158.26 ,7985.46 ,28571.45 ,12673.89 ,2127.79 
175.54 ,2283.25 ,20.94 ,873.20 ,11.98 ,1114.07 ,0.57 ,0.00 ,0.21 ,6.04 ,14181.24 ,21403.91 ,850.01 ,1150.00 
189.77 ,1264.75 ,11.90 ,811.59 ,19.36 ,1306.16 ,0.46 ,0.00 ,10.18 ,477.55 ,4450.56 ,5645.13 ,3675.26 ,4271.71 
175.54 ,2064.00 ,26.99 ,927.54 ,12.39 ,1053.98 ,0.58 ,0.00 ,0.42 ,7.93 ,3259.98 ,38140.89 ,3690.19 ,8815.19 
264.75 ,1729.12 ,15.13 ,821.12 ,16.83 ,1104.26 ,0.63 ,0.00 ,0.55 ,346.92 ,4542.33 ,23826.36 ,9921.51 ,10905.56 
167.47 ,1273.00 ,6.35 ,795.73 ,20.01 ,1321.78 ,0.47 ,0.00 ,0.53 ,40.68 ,3238.44 ,16334.86 ,5766.06 ,4384.92 
245.39 ,2140.25 ,25.05 ,865.41 ,14.97 ,1016.99 ,0.00 ,0.00 ,0.03 ,147.48 ,10307.02 ,18201.21 ,10196.13 ,13734.68 
242.45 ,2599.50 ,19.73 ,872.36 ,10.43 ,991.91 ,0.57 ,0.00 ,0.38 ,5.34 ,13082.33 ,41845.04 ,26095.35 ,1052.38 
175.54 ,3364.75 ,15.05 ,900.36 ,7.91 ,903.14 ,0.56 ,0.00 ,0.13 ,6.59 ,13806.79 ,33433.63 ,13954.48 ,9796.30 
164.78 ,2396.50 ,1.59 ,875.79 ,12.03 ,1127.31 ,0.40 ,0.00 ,1.46 ,7.93 ,4040.73 ,11230.65 ,9111.94 ,9325.64 
264.75 ,2520.75 ,29.68 ,928.90 ,12.29 ,973.57 ,0.60 ,0.00 ,0.18 ,33.07 ,24996.95 ,34382.08 ,31126.31 ,5356.07 
172.85 ,1309.75 ,30.63 ,792.91 ,18.29 ,1290.95 ,0.49 ,0.00 ,0.44 ,48.60 ,1544.33 ,30166.66 ,5809.26 ,4475.21 
0.00 ,0.00 ,0.00 ,868.32 ,13.48 ,1079.79 ,0.00 ,0.00 ,0.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
175.54 ,2382.50 ,8.40 ,863.88 ,12.09 ,1127.53 ,0.41 ,0.00 ,2.62 ,6.42 ,9181.91 ,16796.65 ,350.00 ,6394.33 
264.75 ,2349.25 ,19.53 ,914.85 ,12.96 ,994.38 ,0.63 ,0.00 ,0.11 ,35.28 ,9908.96 ,30993.99 ,29595.90 ,4746.31 
264.75 ,3350.75 ,16.95 ,919.18 ,6.66 ,886.67 ,0.67 ,0.00 ,0.03 ,1.86 ,8196.65 ,21767.12 ,16571.89 ,18265.47 
164.78 ,3281.50 ,8.03 ,936.69 ,8.07 ,877.17 ,0.37 ,0.00 ,0.43 ,7.82 ,11441.37 ,31109.60 ,29213.48 ,30191.51 
264.75 ,2501.25 ,24.87 ,928.35 ,13.52 ,1025.31 ,0.70 ,0.00 ,0.09 ,7.20 ,6231.17 ,39976.59 ,7350.34 ,5952.10 
264.75 ,3442.25 ,23.10 ,927.45 ,5.96 ,828.94 ,0.54 ,0.00 ,0.05 ,6.45 ,21326.22 ,24781.60 ,18591.60 ,8622.50 
264.75 ,3438.75 ,13.42 ,891.14 ,4.89 ,808.30 ,0.64 ,0.00 ,0.02 ,4.87 ,13100.67 ,28400.84 ,15692.28 ,11274.97 
197.84 ,2602.25 ,17.52 ,861.89 ,11.74 ,1101.02 ,0.41 ,0.00 ,0.65 ,7.26 ,9350.27 ,16974.32 ,2974.47 ,9230.79 
175.54 ,2543.50 ,13.69 ,872.03 ,11.75 ,1113.25 ,0.42 ,0.05 ,4.74 ,10.10 ,1851.35 ,1458.60 ,1901.97 ,1080.51 
175.54 ,4007.00 ,16.57 ,944.07 ,3.69 ,754.56 ,0.44 ,0.00 ,0.03 ,5.92 ,11152.92 ,44025.08 ,26894.75 ,23358.24 
264.75 ,2590.00 ,1.66 ,894.03 ,11.06 ,1099.23 ,0.38 ,0.00 ,0.27 ,7.64 ,10772.54 ,22981.03 ,19920.03 ,21169.97 
239.76 ,2289.75 ,26.25 ,955.60 ,13.56 ,1016.40 ,0.63 ,0.00 ,0.18 ,7.06 ,10999.43 ,34323.86 ,8081.00 ,10669.00 
264.75 ,3108.50 ,35.32 ,868.14 ,8.48 ,924.36 ,0.55 ,0.00 ,0.13 ,6.24 ,16162.66 ,34091.16 ,23809.40 ,11982.80 
264.75 ,2841.43 ,12.18 ,861.78 ,10.93 ,1034.32 ,0.00 ,0.00 ,0.15 ,5.49 ,22069.29 ,23325.23 ,17716.93 ,1259.43 
175.54 ,1570.25 ,19.72 ,765.49 ,18.58 ,1286.48 ,0.37 ,0.00 ,0.37 ,41.45 ,2970.27 ,40193.63 ,15711.38 ,3453.62 
214.77 ,2293.00 ,24.57 ,955.57 ,11.88 ,993.72 ,0.64 ,0.00 ,0.18 ,29.03 ,7258.62 ,30488.15 ,6645.86 ,11137.66 
264.75 ,1374.75 ,22.15 ,799.16 ,19.13 ,1233.27 ,0.52 ,0.00 ,0.37 ,368.87 ,7669.91 ,10451.20 ,1785.36 ,2695.83 
214.77 ,1829.25 ,4.96 ,820.64 ,15.82 ,1086.52 ,0.42 ,0.00 ,0.67 ,436.22 ,1570.83 ,26190.22 ,1710.99 ,9285.88 
167.47 ,2959.50 ,16.83 ,915.62 ,7.81 ,939.43 ,0.45 ,0.00 ,0.08 ,6.45 ,6439.53 ,21216.21 ,5692.76 ,16230.45 
175.54 ,2662.00 ,4.13 ,886.83 ,10.49 ,1070.16 ,0.35 ,0.00 ,1.03 ,5.62 ,17993.54 ,30791.68 ,357.05 ,15245.57 
264.75 ,2884.75 ,18.33 ,853.07 ,9.16 ,1002.96 ,0.52 ,0.00 ,0.25 ,3.33 ,12776.05 ,33084.85 ,21719.29 ,12554.98 
175.54 ,1379.25 ,43.86 ,939.75 ,15.07 ,1120.35 ,0.62 ,0.00 ,0.32 ,98.62 ,250.00 ,36522.97 ,15292.07 ,9472.46 
264.75 ,1738.00 ,17.83 ,840.09 ,17.08 ,1256.31 ,0.55 ,0.00 ,0.84 ,437.89 ,5766.06 ,9198.37 ,3876.53 ,6859.12 
264.75 ,1893.21 ,13.72 ,837.93 ,17.35 ,1248.12 ,0.00 ,0.00 ,3.08 ,236.83 ,6446.15 ,16814.82 ,1796.31 ,2105.84 
264.75 ,1861.25 ,28.81 ,895.84 ,15.98 ,1176.83 ,0.60 ,0.00 ,0.81 ,462.69 ,4707.75 ,7001.96 ,3511.05 ,4751.58 
175.54 ,1334.50 ,41.16 ,943.56 ,17.35 ,1138.54 ,0.51 ,0.00 ,0.18 ,6.63 ,211.97 ,37798.51 ,537.20 ,7570.17 
175.54 ,3173.00 ,49.36 ,891.05 ,8.11 ,896.92 ,0.63 ,0.00 ,0.07 ,1.87 ,1492.48 ,15575.86 ,12721.14 ,14252.28 
264.75 ,2055.25 ,17.11 ,904.95 ,15.77 ,1085.34 ,0.71 ,0.00 ,0.16 ,49.25 ,4650.54 ,13033.32 ,10311.52 ,3827.21 
164.78 ,3115.50 ,27.23 ,915.39 ,7.47 ,884.00 ,0.67 ,0.00 ,0.04 ,6.10 ,7393.75 ,24310.64 ,21536.65 ,23124.18 
264.75 ,3178.50 ,16.54 ,938.00 ,8.09 ,882.39 ,0.64 ,0.00 ,0.06 ,5.68 ,11568.38 ,25246.93 ,16562.83 ,18254.52 
164.78 ,1072.75 ,5.24 ,814.77 ,20.95 ,1370.33 ,0.36 ,0.00 ,0.22 ,445.17 ,350.00 ,13690.42 ,550.32 ,753.33 
264.75 ,3098.25 ,25.06 ,904.69 ,8.13 ,873.34 ,0.51 ,0.00 ,0.17 ,6.79 ,16577.32 ,19342.38 ,17733.23 ,11123.29 
264.75 ,1711.25 ,27.35 ,863.94 ,16.49 ,1140.26 ,0.70 ,0.00 ,0.88 ,33.90 ,4405.39 ,30209.72 ,22854.49 ,2151.16 
264.75 ,2845.29 ,22.59 ,879.92 ,10.80 ,1034.87 ,0.56 ,0.00 ,0.08 ,7.01 ,36008.38 ,29613.75 ,13444.04 ,12718.32 
167.47 ,1402.00 ,22.82 ,942.75 ,16.53 ,1141.49 ,0.56 ,0.00 ,0.40 ,27.36 ,698.22 ,21249.18 ,19972.67 ,14910.65 
264.75 ,1298.00 ,24.00 ,846.54 ,18.66 ,1243.73 ,0.52 ,0.00 ,1.23 ,36.07 ,1991.86 ,16218.74 ,1235.92 ,1790.95 
264.75 ,3213.25 ,22.01 ,923.07 ,7.26 ,828.21 ,0.60 ,0.00 ,0.05 ,9.15 ,17427.78 ,29293.81 ,4102.13 ,23465.45 
239.76 ,2947.00 ,26.41 ,879.02 ,9.84 ,941.11 ,0.63 ,0.00 ,0.06 ,6.83 ,21111.79 ,20332.42 ,5755.65 ,6812.31 
214.77 ,1692.25 ,28.25 ,900.21 ,15.59 ,1127.89 ,0.64 ,0.00 ,0.39 ,34.96 ,16184.17 ,45366.59 ,35757.90 ,2162.78 
175.54 ,1408.75 ,17.09 ,808.92 ,18.22 ,1303.52 ,0.48 ,0.00 ,0.55 ,39.80 ,1150.00 ,27320.82 ,2351.06 ,4315.96 
220.15 ,2500.75 ,29.44 ,961.04 ,11.30 ,942.42 ,0.62 ,0.00 ,0.07 ,32.31 ,18608.80 ,20594.36 ,9721.50 ,19586.92 
264.75 ,2436.25 ,35.37 ,892.28 ,12.29 ,1034.84 ,0.54 ,0.00 ,0.20 ,2.11 ,1710.99 ,16254.46 ,4238.81 ,753.33 
264.75 ,1883.00 ,31.41 ,873.68 ,17.49 ,1102.97 ,0.73 ,0.00 ,0.04 ,35.66 ,2871.85 ,12971.80 ,2977.83 ,1785.36 
189.77 ,2762.50 ,25.37 ,916.74 ,9.56 ,1004.47 ,0.43 ,0.00 ,0.30 ,6.90 ,10138.42 ,16128.47 ,1052.38 ,11892.33 
264.75 ,1820.75 ,29.93 ,850.23 ,17.76 ,1249.28 ,0.54 ,0.00 ,1.09 ,37.90 ,3790.45 ,9811.60 ,1235.92 ,1862.13 
18.48 ,1078.75 ,14.67 ,818.12 ,21.02 ,1378.21 ,0.34 ,2.60 ,2.20 ,703.41 ,606.22 ,5746.96 ,517.21 ,750.00 
239.76 ,1313.75 ,19.10 ,814.71 ,20.00 ,1340.85 ,0.49 ,0.00 ,0.17 ,54.45 ,3827.21 ,10519.86 ,1835.14 ,3779.88 
197.84 ,2591.50 ,18.61 ,875.90 ,11.41 ,1042.32 ,0.61 ,0.00 ,0.10 ,6.19 ,33939.77 ,28736.87 ,10078.07 ,12847.86 
