CS,ELE,SL,AMP,AMT,AME,NDVI,NL,POP,GDP,DTW,DTG,DTH,DTC
264.75 ,3351.75 ,24.68 ,864.97 ,6.85 ,872.07 ,0.69 ,0.00 ,0.05 ,19.05 ,17527.34 ,21450.58 ,15193.67 ,7650.33 
264.75 ,1507.92 ,27.39 ,790.68 ,18.41 ,1302.81 ,0.52 ,0.00 ,0.02 ,754.26 ,3462.65 ,16297.54 ,3412.59 ,5481.25 
234.90 ,2512.21 ,5.24 ,823.87 ,12.94 ,1092.82 ,0.00 ,0.00 ,0.25 ,14.28 ,23198.38 ,21416.48 ,15797.77 ,945.55 
214.77 ,3621.75 ,5.60 ,850.70 ,5.95 ,854.61 ,0.59 ,0.00 ,0.09 ,18.21 ,7332.63 ,42953.55 ,31670.93 ,6583.88 
264.75 ,1741.02 ,16.24 ,830.06 ,15.51 ,1126.79 ,0.66 ,0.00 ,0.42 ,83.40 ,6813.09 ,21604.07 ,12631.61 ,7773.30 
264.75 ,1644.75 ,14.50 ,821.68 ,18.83 ,1223.38 ,0.57 ,0.00 ,0.09 ,493.41 ,6299.80 ,8358.68 ,6441.08 ,6158.53 
214.76 ,2223.50 ,25.04 ,926.14 ,12.76 ,1014.14 ,0.67 ,0.00 ,0.18 ,19.90 ,3160.30 ,44352.31 ,22159.59 ,17219.97 
197.84 ,2850.50 ,18.56 ,904.53 ,10.06 ,953.50 ,0.62 ,0.00 ,0.26 ,21.51 ,13770.53 ,27309.48 ,20249.63 ,22235.72 
175.54 ,3144.50 ,21.60 ,868.00 ,8.02 ,856.21 ,0.59 ,0.00 ,0.12 ,20.02 ,12572.49 ,14075.78 ,13826.33 ,13524.33 
264.75 ,3275.25 ,24.99 ,905.27 ,7.16 ,863.85 ,0.57 ,0.00 ,0.02 ,18.47 ,16699.93 ,38374.57 ,25614.60 ,33704.71 
182.97 ,2899.50 ,31.83 ,893.24 ,9.13 ,1023.68 ,0.52 ,0.00 ,0.26 ,17.76 ,18362.12 ,35478.28 ,26271.80 ,33091.20 
167.47 ,2594.50 ,11.13 ,861.69 ,11.57 ,1085.71 ,0.43 ,0.00 ,0.41 ,22.29 ,17493.07 ,20691.24 ,7808.17 ,19552.17 
214.77 ,2622.50 ,17.23 ,864.88 ,10.58 ,1025.51 ,0.48 ,0.00 ,0.41 ,19.98 ,8629.46 ,10398.44 ,9938.18 ,9721.50 
239.76 ,2152.00 ,22.31 ,894.69 ,15.89 ,1058.19 ,0.60 ,0.00 ,0.56 ,119.30 ,4107.01 ,17130.89 ,3326.79 ,5550.45 
194.26 ,2493.75 ,27.74 ,846.77 ,12.23 ,1095.36 ,0.51 ,0.00 ,0.16 ,19.86 ,25034.13 ,31656.40 ,4062.94 ,6820.37 
175.54 ,2727.25 ,8.61 ,844.20 ,12.09 ,1073.03 ,0.53 ,0.00 ,0.18 ,18.56 ,26535.02 ,32689.56 ,1734.21 ,8140.49 
207.33 ,2029.50 ,28.59 ,904.12 ,13.11 ,1086.66 ,0.61 ,0.00 ,0.15 ,322.65 ,3050.00 ,33219.39 ,10851.15 ,7563.56 
264.75 ,1362.00 ,33.45 ,854.74 ,16.95 ,1137.57 ,0.58 ,0.00 ,0.18 ,82.71 ,606.22 ,32561.75 ,24576.97 ,2772.63 
264.75 ,2283.75 ,32.98 ,866.69 ,14.45 ,1148.39 ,0.67 ,0.00 ,0.09 ,695.20 ,15690.36 ,15040.86 ,14750.85 ,3777.23 
175.54 ,2612.50 ,7.87 ,874.66 ,12.15 ,1017.75 ,0.49 ,0.00 ,0.33 ,80.98 ,26419.45 ,41450.30 ,24456.24 ,2123.09 
264.75 ,2542.50 ,28.41 ,849.16 ,13.89 ,1041.12 ,0.58 ,0.00 ,0.05 ,843.23 ,8791.33 ,13491.76 ,3950.00 ,11953.56 
264.75 ,2100.74 ,25.67 ,806.90 ,14.99 ,1072.13 ,0.60 ,0.00 ,0.44 ,677.71 ,5189.89 ,21265.55 ,7163.27 ,10174.55 
214.77 ,2328.75 ,28.56 ,926.59 ,12.73 ,981.38 ,0.63 ,0.00 ,0.36 ,25.05 ,5952.10 ,34961.80 ,6449.81 ,11406.47 
264.75 ,2625.00 ,17.90 ,884.68 ,13.66 ,1019.94 ,0.64 ,0.00 ,0.10 ,89.57 ,5860.67 ,33031.31 ,30000.13 ,3575.96 
192.46 ,2153.25 ,19.96 ,940.25 ,13.89 ,1013.67 ,0.56 ,0.00 ,0.32 ,88.98 ,11765.52 ,23337.68 ,11292.81 ,3726.59 
264.75 ,1714.25 ,16.11 ,829.39 ,17.90 ,1206.91 ,0.64 ,0.00 ,0.27 ,97.98 ,8511.61 ,40794.95 ,39539.19 ,1366.57 
167.47 ,1333.75 ,5.24 ,800.06 ,19.20 ,1336.97 ,0.49 ,0.00 ,0.34 ,859.23 ,7950.00 ,7143.35 ,6751.85 ,2969.45 
164.78 ,1032.25 ,14.17 ,782.85 ,21.26 ,1377.98 ,0.38 ,1.09 ,0.92 ,1154.50 ,150.00 ,9707.08 ,25.00 ,357.13 
167.47 ,1807.00 ,5.48 ,805.23 ,16.71 ,1127.51 ,0.56 ,0.00 ,0.36 ,860.23 ,4357.46 ,25527.00 ,750.00 ,8451.48 
116.01 ,2438.25 ,1.29 ,858.74 ,12.32 ,1149.54 ,0.46 ,0.00 ,0.68 ,28.76 ,5252.38 ,11319.34 ,764.93 ,6373.97 
172.45 ,1794.55 ,5.40 ,756.74 ,17.67 ,1294.90 ,0.36 ,0.00 ,1.06 ,131.01 ,10667.92 ,29638.70 ,15433.08 ,3413.67 
264.75 ,2092.25 ,26.10 ,894.08 ,13.48 ,1078.20 ,0.60 ,0.00 ,0.57 ,105.16 ,7288.86 ,16108.00 ,6050.00 ,7284.74 
264.75 ,2607.25 ,27.28 ,927.21 ,12.58 ,996.59 ,0.66 ,0.00 ,0.15 ,21.77 ,10253.17 ,32590.30 ,5602.45 ,25111.10 
214.77 ,2824.25 ,27.17 ,836.18 ,10.20 ,1047.22 ,0.52 ,0.00 ,0.15 ,20.58 ,13261.50 ,37328.38 ,24204.29 ,4425.78 
264.75 ,2037.00 ,12.42 ,877.88 ,15.27 ,1127.46 ,0.69 ,0.00 ,0.26 ,97.33 ,27219.98 ,33258.50 ,29357.24 ,1550.00 
264.75 ,2622.00 ,8.46 ,873.39 ,11.31 ,1105.97 ,0.51 ,0.00 ,0.35 ,19.18 ,5517.93 ,20102.92 ,14311.10 ,17129.73 
164.78 ,2701.75 ,13.18 ,900.61 ,10.12 ,962.92 ,0.66 ,0.00 ,0.07 ,50.30 ,6037.18 ,27891.35 ,8081.31 ,13256.98 
248.09 ,1617.00 ,16.40 ,831.72 ,16.57 ,1160.68 ,0.68 ,0.00 ,0.54 ,93.29 ,5661.05 ,35347.24 ,31031.40 ,2695.83 
264.75 ,2702.25 ,27.92 ,860.91 ,11.15 ,1052.37 ,0.59 ,0.00 ,0.18 ,21.90 ,16471.41 ,25654.00 ,10666.18 ,11709.29 
260.76 ,1656.68 ,25.75 ,781.35 ,18.86 ,1285.26 ,0.00 ,0.00 ,0.07 ,500.79 ,5310.64 ,16466.26 ,2689.40 ,8274.64 
175.54 ,3558.25 ,32.26 ,924.46 ,5.66 ,834.05 ,0.48 ,0.00 ,0.04 ,18.53 ,15374.25 ,40907.30 ,26662.10 ,28439.54 
164.78 ,2361.50 ,1.65 ,855.08 ,12.59 ,1173.85 ,0.39 ,0.00 ,2.46 ,25.40 ,7995.47 ,10776.25 ,9730.75 ,10254.15 
264.75 ,3547.25 ,22.25 ,859.96 ,5.65 ,859.46 ,0.57 ,0.00 ,0.03 ,15.18 ,15983.98 ,30630.17 ,16475.66 ,8202.90 
264.75 ,2925.50 ,19.95 ,908.19 ,9.61 ,901.29 ,0.70 ,0.00 ,0.02 ,18.65 ,7812.01 ,45829.33 ,12658.10 ,20013.18 
167.47 ,1104.25 ,5.94 ,786.68 ,20.83 ,1383.02 ,0.43 ,0.00 ,0.31 ,146.54 ,1961.50 ,9750.26 ,1867.49 ,1835.08 
264.75 ,1938.50 ,19.41 ,786.48 ,16.30 ,1084.85 ,0.58 ,0.00 ,0.43 ,808.50 ,1757.13 ,24534.21 ,7251.72 ,8232.10 
175.54 ,2404.75 ,42.83 ,875.69 ,14.08 ,1062.57 ,0.61 ,0.00 ,0.47 ,88.80 ,15673.15 ,45498.65 ,41175.81 ,5750.00 
264.75 ,2984.50 ,25.99 ,928.94 ,9.36 ,908.56 ,0.57 ,0.00 ,0.11 ,38.53 ,20942.16 ,23024.50 ,6771.08 ,21179.88 
167.47 ,2361.25 ,7.10 ,851.47 ,12.72 ,1171.21 ,0.37 ,0.00 ,1.31 ,24.61 ,6436.42 ,11051.13 ,2593.74 ,9267.55 
164.78 ,1727.25 ,1.49 ,923.52 ,15.56 ,1141.46 ,0.58 ,0.00 ,1.95 ,104.66 ,11183.36 ,23971.81 ,211.97 ,7794.07 
264.75 ,2320.25 ,17.78 ,909.70 ,12.31 ,1028.43 ,0.66 ,0.00 ,0.29 ,20.30 ,16467.16 ,36443.48 ,1627.11 ,23231.61 
264.75 ,1779.75 ,13.17 ,856.14 ,16.03 ,1114.44 ,0.62 ,0.00 ,0.08 ,96.49 ,13710.12 ,15133.65 ,15101.90 ,7763.21 
264.75 ,2549.50 ,4.96 ,846.77 ,11.81 ,1123.60 ,0.47 ,0.00 ,0.51 ,18.50 ,15212.74 ,19496.86 ,2351.06 ,17930.07 
167.47 ,2585.75 ,7.25 ,838.11 ,11.30 ,1078.74 ,0.39 ,0.00 ,0.53 ,19.40 ,21778.60 ,28073.61 ,5894.70 ,3650.68 
264.75 ,2199.75 ,12.82 ,902.35 ,14.80 ,1072.84 ,0.65 ,0.00 ,0.49 ,96.31 ,4962.61 ,41369.64 ,14220.67 ,1061.84 
239.76 ,1511.75 ,14.87 ,899.34 ,16.30 ,1128.35 ,0.67 ,0.00 ,0.74 ,68.71 ,15537.94 ,32986.78 ,16999.04 ,11560.60 
264.75 ,2273.00 ,33.11 ,875.82 ,13.24 ,1088.15 ,0.61 ,0.00 ,0.13 ,80.85 ,21119.84 ,38263.92 ,34738.27 ,6618.72 
264.75 ,3153.25 ,26.00 ,914.87 ,8.51 ,832.06 ,0.59 ,0.00 ,0.03 ,82.12 ,6482.86 ,28506.97 ,13220.72 ,8128.19 
242.45 ,2523.00 ,32.26 ,866.92 ,12.22 ,1025.33 ,0.66 ,0.00 ,0.14 ,6.42 ,11059.27 ,23987.65 ,2351.06 ,2620.59 
175.54 ,2804.25 ,6.30 ,852.13 ,9.94 ,1007.71 ,0.38 ,0.00 ,0.24 ,18.34 ,19225.18 ,24374.73 ,10102.85 ,22891.65 
185.03 ,1989.50 ,31.06 ,926.37 ,14.34 ,1120.09 ,0.62 ,0.00 ,0.24 ,25.30 ,7849.04 ,33943.00 ,3166.62 ,21122.68 
264.75 ,3573.50 ,22.29 ,896.39 ,5.29 ,851.61 ,0.51 ,0.00 ,0.05 ,18.12 ,14000.80 ,34701.69 ,28355.38 ,33881.08 
264.75 ,3450.50 ,12.87 ,835.92 ,6.39 ,861.89 ,0.69 ,0.00 ,0.08 ,13.83 ,4819.49 ,46739.79 ,33836.78 ,4174.63 
264.75 ,3102.25 ,11.82 ,871.10 ,8.67 ,970.29 ,0.54 ,0.00 ,0.22 ,17.59 ,14384.28 ,26983.84 ,9730.75 ,15643.13 
264.75 ,2110.30 ,27.63 ,858.06 ,14.89 ,1099.34 ,0.00 ,0.00 ,0.27 ,82.79 ,5931.23 ,31267.10 ,33604.93 ,8354.36 
264.75 ,3425.00 ,32.94 ,933.20 ,7.65 ,836.82 ,0.50 ,0.00 ,0.08 ,21.25 ,15270.48 ,23835.43 ,4720.96 ,18969.12 
264.75 ,2459.00 ,25.62 ,862.72 ,12.77 ,1071.15 ,0.67 ,0.00 ,0.15 ,96.57 ,7591.28 ,34753.81 ,34026.28 ,10308.61 
197.84 ,3110.50 ,28.25 ,928.08 ,8.04 ,910.43 ,0.49 ,0.00 ,0.36 ,21.72 ,13884.79 ,17836.13 ,3290.52 ,14580.38 
164.78 ,1281.50 ,26.05 ,816.75 ,19.12 ,1222.46 ,0.50 ,0.00 ,2.75 ,102.05 ,13349.44 ,36257.79 ,31169.34 ,550.00 
264.75 ,1791.50 ,17.10 ,917.73 ,15.58 ,1129.39 ,0.68 ,0.00 ,0.19 ,90.64 ,4497.50 ,14541.24 ,7652.94 ,3956.32 
264.75 ,2079.75 ,24.28 ,885.94 ,14.14 ,1112.06 ,0.59 ,0.00 ,0.44 ,102.04 ,18674.25 ,41377.86 ,33435.42 ,2363.79 
264.75 ,2947.50 ,29.85 ,904.54 ,9.26 ,916.11 ,0.59 ,0.00 ,0.23 ,23.01 ,12472.67 ,37951.65 ,4648.39 ,19982.68 
264.75 ,1817.50 ,11.36 ,927.82 ,15.54 ,1118.11 ,0.58 ,0.00 ,0.36 ,94.53 ,12141.36 ,22401.95 ,13476.92 ,25.00 
239.76 ,2323.25 ,14.22 ,892.49 ,13.11 ,1071.08 ,0.55 ,0.00 ,0.93 ,102.52 ,9041.43 ,16045.79 ,6876.59 ,5354.20 
264.75 ,2293.75 ,14.48 ,856.47 ,14.24 ,1072.57 ,0.63 ,0.00 ,0.30 ,90.59 ,6223.14 ,24996.55 ,4739.99 ,8106.02 
264.75 ,1545.75 ,38.63 ,914.31 ,16.20 ,1136.07 ,0.59 ,0.00 ,0.19 ,51.71 ,2150.00 ,18174.91 ,19616.51 ,12188.01 
214.77 ,1929.00 ,27.06 ,879.61 ,16.37 ,1119.12 ,0.58 ,0.00 ,0.16 ,105.65 ,5131.03 ,21463.17 ,19191.86 ,3296.59 
214.77 ,1861.00 ,29.28 ,910.94 ,15.20 ,1127.50 ,0.65 ,0.00 ,0.28 ,110.14 ,3753.33 ,36141.39 ,2303.80 ,5661.05 
175.54 ,2623.75 ,23.91 ,929.00 ,9.08 ,925.36 ,0.58 ,0.00 ,0.13 ,21.16 ,15555.95 ,21357.14 ,85.36 ,17499.36 
175.54 ,2415.75 ,4.47 ,860.83 ,12.45 ,1165.49 ,0.35 ,0.00 ,1.55 ,19.91 ,4871.09 ,7491.83 ,5256.19 ,5528.79 
189.77 ,1963.50 ,21.05 ,901.43 ,14.66 ,1076.34 ,0.62 ,0.00 ,0.27 ,101.48 ,15953.92 ,41882.30 ,30171.63 ,4986.73 
264.75 ,3115.50 ,27.50 ,836.58 ,8.19 ,1015.82 ,0.54 ,0.00 ,0.15 ,15.70 ,16015.85 ,38845.95 ,21952.85 ,1850.00 
195.15 ,1997.25 ,22.56 ,933.94 ,14.41 ,1070.89 ,0.55 ,0.00 ,0.18 ,24.11 ,7676.43 ,30553.68 ,8557.31 ,24814.26 
175.54 ,1457.25 ,32.51 ,918.33 ,16.23 ,1156.86 ,0.63 ,0.00 ,0.26 ,54.61 ,1519.05 ,18404.55 ,19468.63 ,11896.53 
220.15 ,1722.75 ,37.83 ,911.25 ,16.98 ,1151.09 ,0.58 ,0.00 ,0.27 ,23.35 ,2051.22 ,27639.24 ,10946.57 ,21228.93 
264.75 ,3279.50 ,16.08 ,898.77 ,6.59 ,922.93 ,0.60 ,0.00 ,0.07 ,20.05 ,17551.28 ,32743.36 ,20625.41 ,29594.38 
175.54 ,2549.00 ,2.79 ,847.47 ,11.76 ,1122.20 ,0.46 ,0.00 ,0.60 ,18.45 ,16965.48 ,22318.77 ,931.40 ,20199.20 
175.54 ,2901.25 ,6.45 ,871.62 ,9.68 ,970.90 ,0.47 ,0.00 ,0.34 ,86.92 ,27334.73 ,40390.68 ,20426.64 ,10930.12 
264.75 ,1383.50 ,24.85 ,867.72 ,18.25 ,1131.22 ,0.59 ,0.00 ,0.53 ,96.87 ,1142.39 ,38134.60 ,10542.65 ,384.08 
264.75 ,3089.25 ,28.45 ,874.51 ,8.81 ,971.23 ,0.56 ,0.00 ,0.39 ,19.26 ,4229.36 ,6174.75 ,6198.99 ,5729.53 
175.54 ,2947.00 ,19.37 ,886.32 ,8.54 ,973.02 ,0.41 ,0.00 ,0.22 ,24.51 ,8539.76 ,20399.20 ,1259.96 ,14554.29 
164.78 ,2525.75 ,1.07 ,882.20 ,11.36 ,1090.30 ,0.38 ,0.00 ,0.66 ,27.18 ,18697.79 ,27168.50 ,15589.34 ,24282.25 
264.75 ,2855.00 ,26.12 ,858.64 ,10.85 ,1035.21 ,0.61 ,0.00 ,0.16 ,6.00 ,3112.47 ,10630.50 ,3535.89 ,3559.14 
214.76 ,1660.25 ,18.80 ,927.01 ,14.76 ,1101.49 ,0.60 ,0.00 ,0.45 ,25.47 ,3645.20 ,41273.81 ,1351.85 ,11563.20 
167.47 ,2159.25 ,20.53 ,915.97 ,12.41 ,1073.26 ,0.61 ,0.00 ,0.39 ,336.08 ,7985.46 ,28571.45 ,12673.89 ,2127.79 
175.54 ,2283.25 ,20.94 ,840.48 ,12.28 ,1135.40 ,0.58 ,0.00 ,0.25 ,18.84 ,14181.24 ,21403.91 ,850.01 ,1150.00 
189.77 ,1264.75 ,11.90 ,782.78 ,19.65 ,1327.29 ,0.46 ,0.00 ,10.00 ,947.90 ,4450.56 ,5645.13 ,3675.26 ,4271.71 
175.54 ,2064.00 ,26.99 ,907.71 ,12.68 ,1075.69 ,0.59 ,0.00 ,0.40 ,24.72 ,3259.98 ,38140.89 ,3690.19 ,8815.19 
264.75 ,1729.12 ,15.13 ,791.02 ,17.11 ,1124.27 ,0.62 ,0.00 ,0.56 ,652.42 ,4542.33 ,23826.36 ,9921.51 ,10905.56 
174.90 ,1273.00 ,6.35 ,774.78 ,20.29 ,1345.41 ,0.47 ,0.00 ,0.44 ,108.06 ,3238.44 ,16334.86 ,5766.06 ,4384.92 
245.39 ,2140.25 ,25.05 ,831.93 ,15.26 ,1036.58 ,0.00 ,0.00 ,0.03 ,276.87 ,10307.02 ,18201.21 ,10196.13 ,13734.68 
242.45 ,2599.50 ,19.73 ,838.60 ,11.02 ,1010.80 ,0.58 ,0.00 ,0.37 ,16.64 ,13082.33 ,41845.04 ,26095.35 ,1052.38 
175.54 ,3364.75 ,15.05 ,867.81 ,8.18 ,921.31 ,0.55 ,0.00 ,0.12 ,20.54 ,13806.79 ,33433.63 ,13954.48 ,9796.30 
164.78 ,2396.50 ,1.59 ,849.51 ,12.31 ,1148.78 ,0.41 ,0.00 ,1.40 ,24.71 ,4040.73 ,11230.65 ,9111.94 ,9325.64 
264.75 ,2520.75 ,29.68 ,893.24 ,12.59 ,994.57 ,0.63 ,0.00 ,0.19 ,80.86 ,24996.95 ,34382.08 ,31126.31 ,5356.07 
172.85 ,1309.75 ,30.63 ,771.99 ,18.53 ,1311.85 ,0.50 ,0.00 ,0.40 ,116.40 ,1544.33 ,30166.66 ,5809.26 ,4475.21 
0.00 ,0.00 ,0.00 ,833.82 ,14.05 ,1099.65 ,0.00 ,0.00 ,0.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
175.54 ,2382.50 ,8.40 ,832.66 ,12.37 ,1148.70 ,0.43 ,0.00 ,1.97 ,20.01 ,9181.91 ,16796.65 ,350.00 ,6394.33 
264.75 ,2349.25 ,19.53 ,880.79 ,13.23 ,1015.88 ,0.66 ,0.00 ,0.16 ,94.67 ,9908.96 ,30993.99 ,29595.90 ,4746.31 
264.75 ,3350.75 ,16.95 ,892.00 ,7.00 ,905.86 ,0.67 ,0.00 ,0.03 ,5.29 ,8196.65 ,21767.12 ,16571.89 ,18265.47 
164.78 ,3281.50 ,8.03 ,912.33 ,8.36 ,896.60 ,0.39 ,0.00 ,0.37 ,24.39 ,11441.37 ,31109.60 ,29213.48 ,30191.51 
264.75 ,2501.25 ,24.87 ,899.16 ,13.83 ,1047.14 ,0.71 ,0.00 ,0.10 ,22.44 ,6231.17 ,39976.59 ,7350.34 ,5952.10 
264.75 ,3442.25 ,23.10 ,888.27 ,6.16 ,848.64 ,0.55 ,0.00 ,0.05 ,20.11 ,21326.22 ,24781.60 ,18591.60 ,8622.50 
264.75 ,3438.75 ,13.42 ,858.01 ,4.80 ,825.67 ,0.64 ,0.00 ,0.02 ,15.19 ,13100.67 ,28400.84 ,15692.28 ,11274.97 
197.84 ,2602.25 ,17.52 ,831.25 ,12.15 ,1122.08 ,0.42 ,0.00 ,0.72 ,22.63 ,9350.27 ,16974.32 ,2974.47 ,9230.79 
175.54 ,2543.50 ,13.69 ,842.85 ,12.04 ,1134.42 ,0.43 ,1.12 ,5.50 ,39.35 ,1851.35 ,1458.60 ,1901.97 ,1080.51 
175.54 ,4007.00 ,16.57 ,921.69 ,4.38 ,773.15 ,0.47 ,0.00 ,0.03 ,18.45 ,11152.92 ,44025.08 ,26894.75 ,23358.24 
264.75 ,2590.00 ,1.66 ,868.77 ,11.34 ,1120.23 ,0.40 ,0.00 ,0.26 ,23.83 ,10772.54 ,22981.03 ,19920.03 ,21169.97 
239.76 ,2289.75 ,26.25 ,924.73 ,13.90 ,1037.86 ,0.65 ,0.00 ,0.18 ,22.01 ,10999.43 ,34323.86 ,8081.00 ,10669.00 
264.75 ,3108.50 ,35.32 ,838.10 ,8.43 ,942.65 ,0.56 ,0.00 ,0.10 ,19.46 ,16162.66 ,34091.16 ,23809.40 ,11982.80 
264.75 ,2841.43 ,12.18 ,826.73 ,11.21 ,1052.96 ,0.00 ,0.00 ,0.15 ,17.12 ,22069.29 ,23325.23 ,17716.93 ,1259.43 
175.54 ,1570.25 ,19.72 ,748.59 ,18.85 ,1306.77 ,0.38 ,0.00 ,0.38 ,99.29 ,2970.27 ,40193.63 ,15711.38 ,3453.62 
214.77 ,2293.00 ,24.57 ,929.56 ,12.17 ,1015.89 ,0.65 ,0.00 ,0.18 ,54.86 ,7258.62 ,30488.15 ,6645.86 ,11137.66 
264.75 ,1374.75 ,22.15 ,773.10 ,19.41 ,1255.18 ,0.52 ,0.00 ,0.36 ,780.83 ,7669.91 ,10451.20 ,1785.36 ,2695.83 
214.77 ,1829.25 ,4.96 ,794.56 ,16.11 ,1107.59 ,0.44 ,0.00 ,0.60 ,879.75 ,1570.83 ,26190.22 ,1710.99 ,9285.88 
167.47 ,2959.50 ,16.83 ,888.61 ,8.10 ,959.56 ,0.46 ,0.00 ,0.08 ,20.11 ,6439.53 ,21216.21 ,5692.76 ,16230.45 
175.54 ,2662.00 ,4.13 ,857.91 ,10.76 ,1089.99 ,0.36 ,0.00 ,0.85 ,17.52 ,17993.54 ,30791.68 ,357.05 ,15245.57 
264.75 ,2884.75 ,18.33 ,823.93 ,9.44 ,1021.53 ,0.54 ,0.00 ,0.25 ,10.16 ,12776.05 ,33084.85 ,21719.29 ,12554.98 
175.54 ,1379.25 ,43.86 ,925.04 ,15.36 ,1142.15 ,0.59 ,0.00 ,0.34 ,231.84 ,250.00 ,36522.97 ,15292.07 ,9472.46 
264.75 ,1738.00 ,17.83 ,807.98 ,17.37 ,1276.76 ,0.54 ,0.00 ,0.67 ,871.30 ,5766.06 ,9198.37 ,3876.53 ,6859.12 
264.75 ,1893.21 ,13.72 ,804.55 ,17.63 ,1268.82 ,0.00 ,0.00 ,2.57 ,562.74 ,6446.15 ,16814.82 ,1796.31 ,2105.84 
264.75 ,1861.25 ,28.81 ,863.71 ,16.14 ,1198.76 ,0.59 ,0.00 ,0.65 ,909.38 ,4707.75 ,7001.96 ,3511.05 ,4751.58 
175.54 ,1334.50 ,41.16 ,925.51 ,17.66 ,1161.90 ,0.50 ,0.00 ,0.32 ,21.91 ,211.97 ,37798.51 ,537.20 ,7570.17 
175.54 ,3173.00 ,49.36 ,864.65 ,8.65 ,915.86 ,0.63 ,0.00 ,0.07 ,5.30 ,1492.48 ,15575.86 ,12721.14 ,14252.28 
264.75 ,2055.25 ,17.11 ,876.64 ,16.16 ,1107.57 ,0.71 ,0.00 ,0.13 ,108.18 ,4650.54 ,13033.32 ,10311.52 ,3827.21 
164.78 ,3115.50 ,27.23 ,889.38 ,7.52 ,903.20 ,0.66 ,0.00 ,0.04 ,19.02 ,7393.75 ,24310.64 ,21536.65 ,23124.18 
264.75 ,3178.50 ,16.54 ,910.83 ,8.37 ,902.02 ,0.64 ,0.00 ,0.06 ,17.72 ,11568.38 ,25246.93 ,16562.83 ,18254.52 
164.78 ,1072.75 ,5.24 ,781.48 ,21.11 ,1391.73 ,0.36 ,1.28 ,0.54 ,1035.41 ,350.00 ,13690.42 ,550.32 ,753.33 
264.75 ,3098.25 ,25.06 ,869.70 ,8.42 ,893.40 ,0.54 ,0.00 ,0.17 ,21.17 ,16577.32 ,19342.38 ,17733.23 ,11123.29 
264.75 ,1711.25 ,27.35 ,830.62 ,16.78 ,1163.17 ,0.69 ,0.00 ,0.82 ,94.30 ,4405.39 ,30209.72 ,22854.49 ,2151.16 
264.75 ,2845.29 ,22.59 ,842.92 ,11.07 ,1055.38 ,0.56 ,0.00 ,0.08 ,21.84 ,36008.38 ,29613.75 ,13444.04 ,12718.32 
175.80 ,1402.00 ,22.82 ,921.29 ,16.75 ,1165.86 ,0.55 ,0.00 ,0.37 ,56.77 ,698.22 ,21249.18 ,19972.67 ,14910.65 
264.75 ,1298.00 ,24.00 ,830.70 ,18.98 ,1268.10 ,0.53 ,0.00 ,1.33 ,102.54 ,1991.86 ,16218.74 ,1235.92 ,1790.95 
264.75 ,3213.25 ,22.01 ,897.60 ,7.55 ,847.54 ,0.63 ,0.00 ,0.05 ,28.51 ,17427.78 ,29293.81 ,4102.13 ,23465.45 
248.09 ,2947.00 ,26.41 ,843.41 ,10.13 ,960.21 ,0.66 ,0.00 ,0.06 ,21.28 ,21111.79 ,20332.42 ,5755.65 ,6812.31 
214.77 ,1692.25 ,28.25 ,867.95 ,15.88 ,1150.46 ,0.65 ,0.00 ,0.43 ,87.21 ,16184.17 ,45366.59 ,35757.90 ,2162.78 
175.54 ,1408.75 ,17.09 ,786.13 ,18.40 ,1325.33 ,0.48 ,0.00 ,0.50 ,107.52 ,1150.00 ,27320.82 ,2351.06 ,4315.96 
227.58 ,2500.75 ,29.44 ,927.59 ,11.63 ,963.25 ,0.66 ,0.00 ,0.08 ,78.99 ,18608.80 ,20594.36 ,9721.50 ,19586.92 
264.75 ,2436.25 ,35.37 ,864.08 ,12.56 ,1054.18 ,0.54 ,0.00 ,0.21 ,5.99 ,1710.99 ,16254.46 ,4238.81 ,753.33 
264.75 ,1883.00 ,31.41 ,852.42 ,17.78 ,1126.77 ,0.72 ,0.00 ,0.05 ,95.40 ,2871.85 ,12971.80 ,2977.83 ,1785.36 
189.77 ,2762.50 ,25.37 ,886.95 ,9.86 ,1024.38 ,0.46 ,0.00 ,0.31 ,21.50 ,10138.42 ,16128.47 ,1052.38 ,11892.33 
264.75 ,1820.75 ,29.93 ,834.16 ,18.25 ,1272.91 ,0.54 ,0.00 ,1.11 ,113.81 ,3790.45 ,9811.60 ,1235.92 ,1862.13 
18.48 ,1078.75 ,14.67 ,786.57 ,21.31 ,1400.48 ,0.35 ,4.42 ,2.44 ,1476.62 ,606.22 ,5746.96 ,517.21 ,750.00 
239.76 ,1313.75 ,19.10 ,794.32 ,20.32 ,1364.38 ,0.49 ,0.00 ,0.15 ,141.68 ,3827.21 ,10519.86 ,1835.14 ,3779.88 
197.84 ,2591.50 ,18.61 ,839.52 ,11.70 ,1062.71 ,0.61 ,0.00 ,0.10 ,19.30 ,33939.77 ,28736.87 ,10078.07 ,12847.86 
264.75 ,2979.25 ,23.97 ,925.77 ,8.54 ,863.54 ,0.50 ,0.00 ,0.04 ,19.91 ,15262.62 ,41086.83 ,8815.19 ,23556.47 
264.75 ,2090.25 ,29.75 ,908.03 ,14.79 ,1084.90 ,0.61 ,0.00 ,0.11 ,55.59 ,2650.00 ,31162.92 ,4954.54 ,13336.70 
